,,,,,accuracy,accuracy,accuracy,macro_f1,macro_f1,macro_f1,nll,nll,nll,brier,brier,brier,ece,ece,ece,adaptive_ece,adaptive_ece,adaptive_ece,aurc,aurc,aurc
,,,,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
mask_name,geometry,lidar_drop_rate,mmwave_drop_rate,method,,,,,,,,,,,,,,,,,,,,,
lidar_mmwave,azimuth_sector,0.5,0.75,uncalibrated,0.1947165500499786,0.004763480943496976,5,0.24809570435912112,0.004994766613143237,5,5.160789084520507,0.0494531098689718,5,1.232625328605971,0.007871381595365493,5,0.5073425401567,0.0046013128318956945,5,0.5072946686137587,0.004603388237517138,5,0.7007155772385782,0.009453586885350022,5
lidar_mmwave,azimuth_sector,0.5,0.9,clean_global_ts,0.14656575753248607,0.004213811303937869,5,0.18868440357423352,0.005076580857816891,5,4.823334483430756,0.03720701098011267,5,1.2065631563013295,0.00700690034217298,5,0.4522141333724665,0.005124922971509806,5,0.4522141333724665,0.0051249229715098375,5,0.7716839215474105,0.007058303798368187,5
lidar_mmwave,azimuth_sector,0.5,0.9,pooled_global_ts,0.14656575753248607,0.004213811303937869,5,0.18868440357423352,0.005076580857816891,5,3.2837616851051807,0.018437473098285438,5,0.9789480219017245,0.003621042560887704,5,0.16492263313934796,0.004093212456380661,5,0.1646227484863231,0.003952734500667448,5,0.7649703077145877,0.007234137252762395,5
lidar_mmwave,azimuth_sector,0.5,0.9,quality_aware_ts,0.14656575753248607,0.004213811303937869,5,0.18868440357423352,0.005076580857816891,5,3.0470341651430433,0.012346346042270516,5,0.9329051180999504,0.00209698680023803,5,0.0427774089575112,0.0032477295281529784,5,0.042878919658791,0.004280087892923341,5,0.7426679854891842,0.008101131965913364,5
lidar_mmwave,azimuth_sector,0.5,0.9,severity_oracle_ts,0.14656575753248607,0.004213811303937869,5,0.18868440357423352,0.005076580857816891,5,3.0465765220200933,0.010299598060759103,5,0.9354384383975389,0.001556263740091781,5,0.0265803350048259,0.0020608714137767,5,0.03166479555370487,0.0009931717811617817,5,0.7582086098836036,0.0073135150583357655,5
lidar_mmwave,azimuth_sector,0.5,0.9,uncalibrated,0.14656575753248607,0.004213811303937869,5,0.18868440357423352,0.005076580857816891,5,5.781804732848171,0.047077652311920244,5,1.288359846380232,0.007978796517842265,5,0.5285925614750611,0.005523162850409749,5,0.5285925614750611,0.005523162850409814,5,0.7727739011829998,0.0070350639488639686,5
lidar_mmwave,azimuth_sector,0.75,0.0,clean_global_ts,0.6828216478652006,0.005613170361415864,5,0.7510696383957318,0.005587263083320113,5,1.2030323610448712,0.007943882957632323,5,0.4404751182786894,0.005228229367485177,5,0.09134579504933318,0.004139361051236574,5,0.09176191609393652,0.00411759692741118,5,0.10279525590333698,0.002180511767690655,5
lidar_mmwave,azimuth_sector,0.75,0.0,pooled_global_ts,0.6828216478652006,0.005613170361415864,5,0.7510696383957318,0.005587263083320113,5,1.2752193546146424,0.005564921950091662,5,0.47217579544270727,0.0025211533185736483,5,0.19407814914692337,0.00501706758670017,5,0.19382355460603273,0.005169374697912405,5,0.1024642168613273,0.0022012960290005647,5
lidar_mmwave,azimuth_sector,0.75,0.0,quality_aware_ts,0.6828216478652006,0.005613170361415864,5,0.7510696383957318,0.005587263083320113,5,1.1470721402750956,0.007109528271632657,5,0.4316093419474618,0.0037656092014526827,5,0.040384751388175565,0.004627684125723893,5,0.04153571178283438,0.004833269350805851,5,0.10729561991684824,0.0024638616930883874,5
lidar_mmwave,azimuth_sector,0.75,0.0,severity_oracle_ts,0.6828216478652006,0.005613170361415864,5,0.7510696383957318,0.005587263083320113,5,1.1380172106454658,0.006768393193334624,5,0.4271403268371956,0.004396075000202753,5,0.0383522920463673,0.004148862023715742,5,0.038494758203790794,0.004171910351727852,5,0.10217974152179801,0.0021661620990628505,5
